20150227,Aftershocks,494,Reservoir Dogs,110
20150228,Puget Sound,544,Reservoir Dogs,50
20150228,Silures,210,Manchester (Men's),124
20150301,Trauma Authority,119,Quadfathers,140
20150307,Your Mom,582,Cap City Hooligans,2
20150307,Your Mom,164,Shock Exchange,125
20150307,Shock Exchange,761,Cap City Hooligans,3
20150307,Aftershocks,195,Rattleskates,168
20150307,Rolling Thunder,157,Silures,200
20150307,Mont Royals,278,Toronto Men's,86
20150308,Aftershocks,182,Drive-By,107
20150308,Drive-By,124,Rattleskates,274
20150321,Jersey Boys,503,Mean Mountain,44
20150322,Philly Hooligans,367,Mean Mountain,93
20150328,Misfits,546,Wreckingballs,15
20150328,Toronto Men's,90,Jersey Boys,411
20150404,Mass Maelstrom,350,Quadfathers,22
20150404,Kornstalkers,247,Big O,142
20150411,Misfits,410,Battering Rams,36
20150411,Tampa Bay,87,Battering Rams,149
20150411,Kornstalkers,109,Twin Cities Terrors,184
20150418,Philly Hooligans,125,Wreckingballs,150
20150418,Manchester (Men's),144,Barrow,128
20150418,Mont Royals,150,Jersey Boys,141
20150418,Toronto Men's,86,Quadfathers,357
20150419,Shock Exchange,382,Mont Royals,70
20150425,Tyne & Fear,34,Silures,323
20150425,Race City,353,Cap City Hooligans,42
20150429,Quad Guards,202,Manchester (Men's),130
20150430,Tyne & Fear,115,Quad Guards,215
20150501,Bridgetown,348,Reservoir Dogs,88
20150501,Puget Sound,337,Rattleskates,96
20150501,Ground Control,411,Dreadnaughts,131
20150501,Austin Anarchy,148,Lane County,162
20150501,Austin Anarchy,343,Dreadnaughts,110
20150502,Bridgetown,129,Puget Sound,171
20150502,Ground Control,399,Salem Men's,127
20150502,Ground Control,351,Austin Anarchy,221
20150502,Reservoir Dogs,154,Drive-By,179
20150502,Drive-By,218,Lane County,136
20150502,Twin Cities Terrors,311,Big O,34
20150502,Rock City Riot,155,Bomberz,164
20150503,Bridgetown,327,Rattleskates,138
20150503,Puget Sound,387,Drive-By,51
20150503,Misfits,269,Tampa Bay,72
20150503,Philly Hooligans,122,Quadfathers,181
20150503,Quad Guards,149,Silures,154
20150503,Reservoir Dogs,161,Rattleskates,226
20150503,Wreckingballs,200,Collision,145
20150503,Lane County,257,Dreadnaughts,76
20150509,Aftershocks,217,Ground Control,161
20150509,Aftershocks,232,Uinta,154
20150509,Ground Control,161,Uinta,192
20150515,Texas Men's,499,Rock City Riot,20
20150515,Misfits,217,Race City,107
20150515,Kornstalkers,142,Battering Rams,192
